AtcoCode,TiplocCode,CrsCode,StationName,StationNameLang,GridType,Easting,Northing,CreationDateTime,ModificationDateTime,RevisionNumber,Modification
9100OCKLYAC,OCKLYAC,OLY,Ockley Rail Station,,U,516477,140455,,,,
9100WEALING,WEALING,WEA,West Ealing Rail Station,,U,516666,180735,,,,
9100KTON,KTON,KNT,Kenton Rail Station,,U,516710,188335,,,,
9100BOXHAWH,BOXHAWH,BXW,Box Hill & Westhumble Rail Station,,U,516744,151865,,,,
9100STMGTS,STMGTS,SMG,St Margarets (London) Rail Station,,U,516810,174255,,,,
9100SDBRYHR,SDBRYHR,SUD,Sudbury & Harrow Road Rail Station,,U,516885,185290,,,,
9100DEPDENE,DEPDENE,DPD,Dorking Deepdene Rail Station,,U,517051,150180,,,,
9100DORKING,DORKING,DKG,Dorking Rail Station,,U,517073,150417,,,,
9100WARNHAM,WARNHAM,WNH,Warnham Rail Station,,U,517083,133948,,,,
9100SKENTON,SKENTON,SOK,South Kenton Rail Station,,U,517330,187060,,,,
9100HAMWICK,HAMWICK,HMW,Hampton Wick Rail Station,,U,517450,169740,,,,
9100BNTFORD,BNTFORD,BFD,Brentford Rail Station,,U,517460,177865,,,,
9100HLMW,HLMW,HLM,Holmwood Rail Station,,U,517465,143780,,,,
9100NWEMBLY,NWEMBLY,NWB,North Wembley Rail Station,,U,517660,186220,,,,
9100SNDY,SNDY,SDY,Sandy Rail Station,,U,517765,248773,,,,
9100HORSHAM,HORSHAM,HRH,Horsham Rail Station,,U,517865,130980,,,,
9100CHSSS,CHSSS,CSS,Chessington South Rail Station,,U,517900,163300,,,,
9100BRDLNGT,BRDLNGT,BDT,Bridlington Rail Station,,U,517930,466857,,,,
9100EALINGB,EALINGB,EAL,Ealing Broadway Rail Station,,U,517938,180913,,,,
9100ASHD,ASHD,AHD,Ashtead Rail Station,,U,518040,159000,,,,
9100RICHMND,RICHMND,RMD,Richmond (London) Rail Station,,U,518085,175155,,,,
9100RICHNLL,RICHNLL,RMD,Richmond NLL Rail Station,,U,518095,175165,,,,
9100SURBITN,SURBITN,SUR,Surbiton Rail Station,,U,518100,167300,,,,
9100LNCG,LNCG,LAC,Lancing Rail Station,,U,518200,104400,,,,
9100WMBY,WMBY,WMB,Wembley Central Rail Station,,U,518210,185090,,,,
9100WMBYDC,WMBYDC,WMB,Wembley Central Rail Station,,U,518211,185090,,,,
9100KGSTON,KGSTON,KNG,Kingston Rail Station,,U,518242,169561,,,,
9100CHSSN,CHSSN,CSN,Chessington North Rail Station,,U,518400,164145,,,,
9100LHVN,LHVN,LVN,Littlehaven Rail Station,,U,518621,132520,,,,
9100PBRO,PBRO,PBO,Peterborough Rail Station,,U,518700,298900,,,,
9100WEMBLSM,WEMBLSM,WCX,Wembley Stadium Rail Station,,U,518955,185340,,,,
9100BEMPTON,BEMPTON,BEM,Bempton Rail Station,,U,519000,471730,,,,
9100KEWBDGE,KEWBDGE,KWB,Kew Bridge Rail Station,,U,519020,178120,,,,
9100NSHEEN,NSHEEN,NSH,North Sheen Rail Station,,U,519030,175410,,,,
9100ARLSEY,ARLSEY,ARL,Arlesey Rail Station,,U,519045,237820,,,,
9100ELTR,ELTR,ELS,Elstree & Borehamwood Rail Station,,U,519080,196320,,,,
9100KEWGRDN,KEWGRDN,KWG,Kew Gardens Rail Station,,U,519195,176740,,,,
9100BIGLSWD,BIGLSWD,BIW,Biggleswade Rail Station,,U,519241,244351,,,,
9100HITCHIN,HITCHIN,HIT,Hitchin Rail Station,,U,519433,229734,,,,
9100NRBITON,NRBITON,NBT,Norbiton Rail Station,,U,519435,169545,,,,
9100STNBGPK,STNBGPK,SBP,Stonebridge Park Rail Station,,U,519660,184210,,,,
9100BRLANDS,BRLANDS,BRS,Berrylands Rail Station,,U,519700,168070,,,,
9100STNEOTS,STNEOTS,SNO,St Neots Rail Station,,U,519790,260710,,,,
9100GNRSBRY,GNRSBRY,GUN,Gunnersbury Rail Station,,U,519835,178380,,,,
9100TOLWTH,TOLWTH,TOL,Tolworth Rail Station,,U,519845,165605,,,,
9100SACTON,SACTON,SAT,South Acton Rail Station,,U,520170,179280,,,,
9100SBROUGH,SBROUGH,SLL,Stallingborough Rail Station,,U,520330,411590,,,,
9100ACTONML,ACTONML,AML,Acton Main Line Rail Station,,U,520360,181230,,,,
9100CHISWCK,CHISWCK,CHK,Chiswick Rail Station,,U,520380,177220,,,,
9100MRTLKE,MRTLKE,MTL,Mortlake Rail Station,,U,520465,175770,,,,
9100ACTNCTL,ACTNCTL,ACC,Acton Central Rail Station,,U,520645,180295,,,,
9100EPSM,EPSM,EPS,Epsom Rail Station,,U,520700,160900,,,,
9100HARLSDN,HARLSDN,HDN,Harlesden Rail Station,,U,520940,183370,,,,
9100BTCHWTH,BTCHWTH,BTO,Betchworth Rail Station,,U,521052,151317,,,,
9100MALDENM,MALDENM,MAL,Malden Manor Rail Station,,U,521090,166510,,,,
9100MLHB,MLHB,MIL,Mill Hill Broadway Rail Station,,U,521320,191925,,,,
9100NEWMLDN,NEWMLDN,NEM,New Malden Rail Station,,U,521410,168670,,,,
9100BNSBDGE,BNSBDGE,BNI,Barnes Bridge Rail Station,,U,521460,176230,,,,
9100EWELW,EWELW,EWW,Ewell West Rail Station,,U,521480,162660,,,,
9100LTCE,LTCE,LET,Letchworth Rail Station,,U,521712,232758,,,,
9100FAYGATE,FAYGATE,FGT,Faygate Rail Station,,U,521728,134388,,,,
9100SHRHMBS,SHRHMBS,SSE,Shoreham-by-Sea (Sussex) Rail Station,,U,521800,105300,,,,
9100SWSHEAD,SWSHEAD,SWE,Swineshead Rail Station,,U,521840,342920,,,,
9100WLSDJHL,WLSDJHL,WIJ,Willesden Junction Rail Station,,U,521860,182970,,,,
9100HEALING,HEALING,HLI,Healing Rail Station,,U,521870,411040,,,,
9100WLSDNJL,WLSDNJL,WIJ,Willesden Junction Low Level Rail Station,,U,521950,182920,,,,
9100STLEIGH,STLEIGH,SNL,Stoneleigh Rail Station,,U,522024,164159,,,,
9100HDON,HDON,HEN,Hendon Rail Station,,U,522140,188270,,,,
9100BARNES,BARNES,BNS,Barnes Rail Station,,U,522200,175700,,,,
9100WRCSTRP,WRCSTRP,WCP,Worcester Park Rail Station,,U,522220,166150,,,,
9100EWELLE,EWELLE,EWE,Ewell East Rail Station,,U,522569,162158,,,,
9100MOTSPRP,MOTSPRP,MOT,Motspur Park Rail Station,,U,522575,167710,,,,
9100TATNHMC,TATNHMC,TAT,Tattenham Corner Rail Station,,U,522590,158140,,,,
9100EPSDNS,EPSDNS,EPD,Epsom Downs Rail Station,,U,522806,159759,,,,
9100TADWTH,TADWTH,TAD,Tadworth Rail Station,,U,523100,156200,,,,
9100RAYNSPK,RAYNSPK,RAY,Raynes Park Rail Station,,U,523190,169280,,,,
9100KENSLG,KENSLG,KNL,Kensal Green Rail Station,,U,523215,182785,,,,
9100HATFILD,HATFILD,HAT,Hatfield (Herts) Rail Station,,U,523240,208750,,,,
9100HNTNGDN,HNTNGDN,HUN,Huntingdon Rail Station,,U,523300,271600,,,,
9100STEVNGE,STEVNGE,SVG,Stevenage Rail Station,,U,523448,224090,,,,
9100KENR,KENR,KNR,Kensal Rise Rail Station,,U,523560,183240,,,,
9100WELHAMG,WELHAMG,WMG,Welham Green Rail Station,,U,523653,205697,,,,
9100SHPDSB,SHPDSB,SPB,Shepherds Bush Rail Station,,U,523799,179989,,,,
9100GTCOATS,GTCOATS,GCT,Great Coates Rail Station,,U,523900,410420,,,,
9100WLWYNGC,WLWYNGC,WGC,Welwyn Garden City Rail Station,,U,523933,212903,,,,
9100CRKLWD,CRKLWD,CRI,Cricklewood Rail Station,,U,524000,185910,,,,
9100PUTNEY,PUTNEY,PUT,Putney Rail Station,,U,524000,175100,,,,
9100BRKMNPK,BRKMNPK,BPK,Brookmans Park Rail Station,,U,524119,204007,,,,
9100BRBYPK,BRBYPK,BSP,Brondesbury Park Rail Station,,U,524225,183940,,,,
9100WIMLCHS,WIMLCHS,WBO,Wimbledon Chase Rail Station,,U,524310,169350,,,,
9100STHWICK,STHWICK,SWK,Southwick Rail Station,,U,524323,105147,,,,
9100KENOLYM,KENOLYM,KPA,Kensington (Olympia) Rail Station,,U,524325,179180,,,,
9100SPALDNG,SPALDNG,SPA,Spalding Rail Station,,U,524390,322840,,,,
9100CHEAM,CHEAM,CHE,Cheam Rail Station,,U,524447,163336,,,,
9100BALDOCK,BALDOCK,BDK,Baldock Rail Station,,U,524540,234264,,,,
9100BANSTED,BANSTED,BAD,Banstead Rail Station,,U,524588,160432,,,,
9100QPRK,QPRK,QPW,Queens Park (London) Rail Station,,U,524600,183200,,,,
9100WLWYNN,WLWYNN,WLW,Welwyn North Rail Station,,U,524697,215420,,,,
9100BRBY,BRBY,BSY,Brondesbury Rail Station,,U,524755,184450,,,,
9100WIMBLDN,WIMBLDN,WIM,Wimbledon Rail Station,,U,524810,170666,,,,
9100WDON,WDON,WIM,Wimbledon Rail Station,,U,524811,170666,,,,
9100KGWD,KGWD,KND,Kingswood Rail Station,,U,524815,156585,,,,
9100KNEBWTH,KNEBWTH,KBW,Knebworth Rail Station,,U,524908,220250,,,,
9100SMERTON,SMERTON,SMO,South Merton Rail Station,,U,524945,168635,,,,
9100POTRSBR,POTRSBR,PBR,Potters Bar Rail Station,,U,525010,201359,,,,
9100WSUTTON,WSUTTON,WSU,West Sutton Rail Station,,U,525045,164505,,,,
9100IFIELD,IFIELD,IFI,Ifield Rail Station,,U,525053,136663,,,,
9100MORDENS,MORDENS,MDS,Morden South Rail Station,,U,525360,167880,,,,
9100WBRMPTN,WBRMPTN,WBP,West Brompton Rail Station,,U,525380,178000,,,,
9100SHLIER,SHLIER,SIH,St Helier (London) Rail Station,,U,525425,167190,,,,
9100WHMPSTM,WHMPSTM,WHP,West Hampstead Thameslink Rail Station,,U,525472,184836,,,,
9100KLBRNHR,KLBRNHR,KBN,Kilburn High Road Rail Station,,U,525475,183590,,,,
9100REIGATE,REIGATE,REI,Reigate Rail Station,,U,525476,150730,,,,
9100FSHRSGT,FSHRSGT,FSG,Fishersgate Rail Station,,U,525483,105366,,,,
9100WHMDSTD,WHMDSTD,WHD,West Hampstead Rail Station,,U,525520,184725,,,,
9100BELM,BELM,BLM,Belmont Rail Station,,U,525545,162065,,,,
9100SUTTONC,SUTTONC,SUC,Sutton Common Rail Station,,U,525635,165525,,,,
9100WDWTOWN,WDWTOWN,WNT,Wandsworth Town Rail Station,,U,525970,175120,,,,
9100HYDNSRD,HYDNSRD,HYR,Haydons Road Rail Station,,U,526020,171160,,,,
9100SUTTON,SUTTON,SUO,Sutton (London) Rail Station,,U,526034,163826,,,,
9100ERLFLD,ERLFLD,EAD,Earlsfield Rail Station,,U,526050,173040,,,,
9100FNCHLYR,FNCHLYR,FNY,Finchley Road & Frognal Rail Station,,U,526070,185050,,,,
9100HADLYWD,HADLYWD,HDW,Hadley Wood Rail Station,,U,526225,198210,,,,
9100CSEAH,CSEAH,IMW,Imperial Wharf Rail Station,,U,526300,176675,,,,
9100SHMPSTD,SHMPSTD,SOH,South Hampstead Rail Station,,U,526390,184075,,,,
9100PSLDAWH,PSLDAWH,PLD,Portslade Rail Station,,U,526471,105551,,,,
9100NBARNET,NBARNET,NBA,New Barnet Rail Station,,U,526500,196000,,,,
9100PADTON,PADTON,PAD,London Paddington Rail Station,,U,526648,181251,,,,
9100GRMSBYT,GRMSBYT,GMB,Grimsby Town Rail Station,,U,526800,409125,,,,
9100HBRTBDG,HBRTBDG,HBB,Hubberts Bridge Rail Station,,U,526970,343670,,,,
9100OKLGHPK,OKLGHPK,OKL,Oakleigh Park Rail Station,,U,527000,194800,,,,
9100CRAWLEY,CRAWLEY,CRW,Crawley Rail Station,,U,527029,136332,,,,
9100CLPHMJ2,CLPHMJ2,CLJ,Clapham Junction Rail Station,,U,527200,175500,,,,
9100CLPHMJC,CLPHMJC,CLJ,Clapham Junction Rail Station,,U,527201,175500,,,,
9100CLPHMJM,CLPHMJM,CLJ,Clapham Junction Rail Station,,U,527202,175500,,,,
9100CLPHMJW,CLPHMJW,CLJ,Clapham Junction Rail Station,,U,527203,175500,,,,
9100CLPHMJ1,CLPHMJ1,CLJ,Clapham Junction Rail Station,,U,527205,175500,,,,
9100HMPSTDH,HMPSTDH,HDH,Hampstead Heath Rail Station,,U,527265,185630,,,,
9100GRMSBYD,GRMSBYD,GMD,Grimsby Docks Rail Station,,U,527520,410357,,,,
9100CRSHLTB,CRSHLTB,CSB,Carshalton Beeches Rail Station,,U,527531,163627,,,,
9100MARYLBN,MARYLBN,MYB,London Marylebone Rail Station,,U,527550,182000,,,,
9100WHTLSEA,WHTLSEA,WLE,Whittlesea Rail Station,,U,527640,296293,,,,
9100CHSD,CHSD,CHP,Chipstead Rail Station,,U,527685,158275,,,,
9100WANDCMN,WANDCMN,WSW,Wandsworth Common Rail Station,,U,527730,173510,,,,
9100CRSHLTN,CRSHLTN,CSH,Carshalton Rail Station,,U,527739,164861,,,,
9100EARLSWD,EARLSWD,ELD,Earlswood (Surrey) Rail Station,,U,527820,149160,,,,
9100TOOTING,TOOTING,TOO,Tooting Rail Station,,U,527950,170585,,,,
9100ALDTON,ALDTON,AGT,Aldrington Rail Station,,U,527984,105666,,,,
9100REDHILL,REDHILL,RDH,Redhill Rail Station,,U,528128,150600,,,,
9100MITCHMJ,MITCHMJ,MIJ,Mitcham Junction Rail Station,,U,528270,167600,,,,
9100GOSPLOK,GOSPLOK,GPO,Gospel Oak Rail Station,,U,528300,185670,,,,
9100ESTFLDS,ESTFLDS,MTC,Mitcham Eastfields Rail Station,,U,528445,169250,,,,
9100SALFDS,SALFDS,SAF,Salfords (Surrey) Rail Station,,U,528473,146330,,,,
9100BALHAM,BALHAM,BAL,Balham Rail Station,,U,528500,173200,,,,
9100NEWCLEE,NEWCLEE,NCE,New Clee Rail Station,,U,528500,410390,,,,
9100HKBG,HKBG,HCB,Hackbridge Rail Station,,U,528580,165930,,,,
9100KNTSHTW,KNTSHTW,KTW,Kentish Town West Rail Station,,U,528610,184700,,,,
9100HORLEY,HORLEY,HOR,Horley Rail Station,,U,528665,142666,,,,
9100NEWSGAT,NEWSGAT,NSG,New Southgate Rail Station,,U,528670,192220,,,,
9100GTWK,GTWK,GTW,Gatwick Airport Rail Station,,U,528700,141300,,,,
9100WDMNSTR,WDMNSTR,WME,Woodmansterne Rail Station,,U,528720,159385,,,,
9100BATRSPK,BATRSPK,BAK,Battersea Park Rail Station,,U,528745,176960,,,,
9100THBDGS,THBDGS,TBD,Three Bridges Rail Station,,U,528800,136900,,,,
9100QTRDBAT,QTRDBAT,QRB,Queenstown Road (Battersea) Rail Station,,U,528810,176740,,,,
9100WALNGTN,WALNGTN,WLT,Wallington Rail Station,,U,528843,163991,,,,
9100VICTRIC,VICTRIC,VIC,London Victoria Rail Station,,U,528900,179000,,,,
9100VICTRIE,VICTRIE,VIC,London Victoria Rail Station,,U,528901,179000,,,,
9100HOVE,HOVE,HOV,Hove Rail Station,,U,528912,105559,,,,
9100KNTSHTN,KNTSHTN,KTN,Kentish Town Rail Station,,U,529035,185150,,,,
9100MERSTHM,MERSTHM,MHM,Merstham Rail Station,,U,529155,153291,,,,
9100CMDNRD,CMDNRD,CMD,Camden Road Rail Station,,U,529175,184185,,,,
9100WNDSWRD,WNDSWRD,WWR,Wandsworth Road Rail Station,,U,529390,176226,,,,
9100EUSTON,EUSTON,EUS,London Euston Rail Station,,U,529545,182675,,,,
9100WATONAS,WATONAS,WAS,Watton-at-Stone Rail Station,,U,529610,219210,,,,
9100STRHCOM,STRHCOM,SRC,Streatham Common Rail Station,,U,529710,170505,,,,
9100UPRHLWY,UPRHLWY,UHL,Upper Holloway Rail Station,,U,529750,186630,,,,
9100ASHWELC,ASHWELC,AWM,Ashwell & Morden Rail Station,,U,529770,238615,,,,
9100CLPHHS,CLPHHS,CLP,Clapham High Street Rail Station,,U,529820,175710,,,,
9100COLSDNS,COLSDNS,CDS,Coulsdon South Rail Station,,U,529870,159060,,,,
9100PRSP,PRSP,PRP,Preston Park Rail Station,,U,529975,106779,,,,
9100STPXBOX,STPXBOX,SPL,London St Pancras International LL Rail Station,,U,529990,183135,,,,
9100STPX,STPX,STP,London St Pancras International Rail Station,,U,530000,183160,,,,
9100STRETHM,STRETHM,STE,Streatham Rail Station,,U,530000,171300,,,,
9100STPADOM,STPADOM,STP,London St Pancras International Rail Station,,U,530050,183175,,,,
9100COLSTWN,COLSTWN,CDN,Coulsdon Town Rail Station,,U,530091,159756,,,,
9100CHRX,CHRX,CHX,London Charing Cross Rail Station,,U,530235,180455,,,,
9100BOWESPK,BOWESPK,BOP,Bowes Park Rail Station,,U,530245,191470,,,,
9100STRHILL,STRHILL,SRH,Streatham Hill Rail Station,,U,530270,172685,,,,
9100ALEXNDP,ALEXNDP,AAP,Alexandra Palace Rail Station,,U,530295,190460,,,,
9100KNGX,KNGX,KGX,London Kings Cross Rail Station,,U,530300,183000,,,,
9100HASOCKS,HASOCKS,HSK,Hassocks Rail Station,,U,530404,115543,,,,
9100VAUXHLM,VAUXHLM,VXH,Vauxhall Rail Station,,U,530430,178030,,,,
9100VAUXHLW,VAUXHLW,VXH,Vauxhall Rail Station,,U,530431,178030,,,,
9100NUTFILD,NUTFILD,NUF,Nutfield Rail Station,,U,530495,149170,,,,
9100CROUCHH,CROUCHH,CRH,Crouch Hill Rail Station,,U,530585,187505,,,,
9100CLTHRPS,CLTHRPS,CLE,Cleethorpes Rail Station,,U,530630,409060,,,,
9100BALCOMB,BALCOMB,BAB,Balcombe Rail Station,,U,530670,130115,,,,
9100CLDNNRB,CLDNNRB,CIR,Caledonian Road & Barnsbury Rail Station,,U,530695,184363,,,,
9100CUFFLEY,CUFFLEY,CUF,Cuffley Rail Station,,U,530700,202800,,,,
9100NORBURY,NORBURY,NRB,Norbury Rail Station,,U,530710,169720,,,,
9100REEDHMS,REEDHMS,RHM,Reedham (Surrey) Rail Station,,U,530835,160785,,,,
9100HRNSY,HRNSY,HRN,Hornsey Rail Station,,U,530900,189200,,,,
9100PALMRSG,PALMRSG,PAL,Palmers Green Rail Station,,U,530915,192745,,,,
9100CRHL,CRHL,CWH,Crews Hill Rail Station,,U,530970,200110,,,,
9100BRGHTN,BRGHTN,BTN,Brighton Rail Station,,U,531000,104920,,,,
9100WATRLMN,WATRLMN,WAT,London Waterloo Rail Station,,U,531060,179950,,,,
9100BRIXTON,BRIXTON,BRX,Brixton Rail Station,,U,531100,175500,,,,
9100WADDON,WADDON,WDO,Waddon Rail Station,,U,531155,164830,,,,
9100BRGHLRD,BRGHLRD,LRB,London Road (Brighton) Rail Station,,U,531315,105780,,,,
9100WLOE,WLOE,WAE,London Waterloo East Rail Station,,U,531350,180044,,,,
9100FNPK,FNPK,FPK,Finsbury Park Rail Station,,U,531358,186746,,,,
9100HRGY,HRGY,HGY,Harringay Rail Station,,U,531400,188200,,,,
9100DRYP,DRYP,DYP,Drayton Park Rail Station,,U,531445,185465,,,,
9100PURLEY,PURLEY,PUR,Purley Rail Station,,U,531470,161520,,,,
9100WNMHILL,WNMHILL,WIH,Winchmore Hill Rail Station,,U,531530,194500,,,,
9100BAYFORD,BAYFORD,BAY,Bayford Rail Station,,U,531537,208274,,,,
9100FRNDNLT,FRNDNLT,ZFD,Farringdon (London) Rail Station,,U,531560,181840,,,,
9100HGHI,HGHI,HHY,Highbury & Islington Rail Station,,U,531585,184735,,,,
9100HIGHBYA,HIGHBYA,HII,Highbury & Islington Rail Station,,U,531585,184725,,,,
9100BURGESH,BURGESH,BUG,Burgess Hill Rail Station,,U,531625,118805,,,,
9100HFDN,HFDN,HFN,Hertford North Rail Station,,U,531681,212856,,,,
9100CTMSLNK,CTMSLNK,CTK,City Thameslink Rail Station,,U,531690,181150,,,,
9100BLFR,BLFR,BFR,London Blackfriars Rail Station,,U,531714,180914,,,,
9100GRPK,GRPK,GPK,Grange Park Rail Station,,U,531750,195470,,,,
9100TULSEH,TULSEH,TUH,Tulse Hill Rail Station,,U,531800,172910,,,,
9100GORDONH,GORDONH,GDH,Gordon Hill Rail Station,,U,531880,197780,,,,
9100HRGYGL,HRGYGL,HRY,Harringay Green Lanes Rail Station,,U,531885,188193,,,,
9100WNORWOD,WNORWOD,WNW,West Norwood Rail Station,,U,531910,172010,,,,
9100LBGHJN,LBGHJN,LGJ,Loughborough Junction Rail Station,,U,531925,175855,,,,
9100HERNEH,HERNEH,HNH,Herne Hill Rail Station,,U,531955,174410,,,,
9100WVLSFLD,WVLSFLD,WVF,Wivelsfield Rail Station,,U,532060,120000,,,,
9100ELPHNAC,ELPHNAC,EPH,Elephant & Castle Rail Station,,U,532085,178945,,,,
9100ESSEXRD,ESSEXRD,EXR,Essex Road Rail Station,,U,532120,184140,,,,
9100WCROYDN,WCROYDN,WCY,West Croydon Rail Station,,U,532150,166083,,,,
9100ENFC,ENFC,ENC,Enfield Chase Rail Station,,U,532180,196666,,,,
9100THTH,THTH,TTH,Thornton Heath Rail Station,,U,532250,168350,,,,
9100BOSTON,BOSTON,BSN,Boston Rail Station,,U,532301,344118,,,,
9100CNNB,CNNB,CNN,Canonbury Rail Station,,U,532380,185040,,,,
9100KNLY,KNLY,KLY,Kenley Rail Station,,U,532420,160120,,,,
9100PURLEYO,PURLEYO,PUO,Purley Oaks Rail Station,,U,532500,162600,,,,
9100RDLSDWN,RDLSDWN,RDD,Riddlesdown Rail Station,,U,532505,160980,,,,
9100MLSECMB,MLSECMB,MCB,Moulsecoomb Rail Station,,U,532530,106930,,,,
9100CANONST,CANONST,CST,London Cannon Street Rail Station,,U,532620,180890,,,,
9100MRGT,MRGT,MOG,Moorgate Rail Station,,U,532693,181683,,,,
9100OLDST,OLDST,OLD,Old Street Rail Station,,U,532700,182500,,,,
9100WDULWCH,WDULWCH,WDU,West Dulwich Rail Station,,U,532750,173030,,,,
9100DENMRKH,DENMRKH,DMK,Denmark Hill Rail Station,,U,532810,176090,,,,
9100SCROYDN,SCROYDN,SCY,South Croydon Rail Station,,U,532830,164380,,,,
9100ECROYDN,ECROYDN,ECR,East Croydon Rail Station,,U,532841,165770,,,,
9100SDSD,SDSD,SNR,Sanderstead Rail Station,,U,532857,162747,,,,
9100LNDNBDC,LNDNBDC,LBG,London Bridge Rail Station,,U,532930,180190,,,,
9100LNDNBDE,LNDNBDE,LBG,London Bridge Rail Station,,U,532930,180200,,,,
9100NDULWCH,NDULWCH,NDL,North Dulwich Rail Station,,U,532950,174570,,,,
9100ENFLDTN,ENFLDTN,ENF,Enfield Town Rail Station,,U,532970,196550,,,,
9100HERTFDE,HERTFDE,HFE,Hertford East Rail Station,,U,532980,212910,,,,
9100HYWRDSH,HYWRDSH,HHE,Haywards Heath Rail Station,,U,533045,124630,,,,
9100SELHRST,SELHRST,SRS,Selhurst Rail Station,,U,533105,167610,,,,
9100LIVST,LIVST,LST,London Liverpool Street Rail Station,,U,533216,181641,,,,
9100GIPSYH,GIPSYH,GIP,Gipsy Hill Rail Station,,U,533321,171235,,,,
9100STMFDHL,STMFDHL,SMH,Stamford Hill Rail Station,,U,533380,187930,,,,
9100FENCHRS,FENCHRS,FST,London Fenchurch Street Rail Station,,U,533410,180940,,,,
9100EDULWCH,EDULWCH,EDW,East Dulwich Rail Station,,U,533440,175360,,,,
9100SEVNSIS,SEVNSIS,SVS,Seven Sisters Rail Station,,U,533455,188800,,,,
9100DALSKLD,DALSKLD,DLK,Dalston Kingsland Rail Station,,U,533525,185005,,,,
9100SYDNHMH,SYDNHMH,SYH,Sydenham Hill Rail Station,,U,533540,172160,,,,
9100HAGGERS,HAGGERS,HGG,Haggerston Rail Station,,U,533555,183955,,,,
9100DALS,DALS,DLJ,Dalston Junction Rail Station,,U,533570,184780,,,,
9100HOXTON,HOXTON,HOX,Hoxton Rail Station,,U,533575,183155,,,,
9100SHRDHST,SHRDHST,SDC,Shoreditch High Street Rail Station,,U,533629,182251,,,,
9100STKNWNG,STKNWNG,SKW,Stoke Newington Rail Station,,U,533670,186910,,,,
9100STOTNHM,STOTNHM,STO,South Tottenham Rail Station,,U,533680,188595,,,,
9100WHHRTLA,WHHRTLA,WHL,White Hart Lane Rail Station,,U,533690,191340,,,,
9100BHILLPK,BHILLPK,BHK,Bush Hill Park Rail Station,,U,533700,195400,,,,
9100BRUCGRV,BRUCGRV,BCV,Bruce Grove Rail Station,,U,533795,190110,,,,
9100WHYTELF,WHYTELF,WHY,Whyteleafe Rail Station,,U,533841,158508,,,,
9100SIVRST,SIVRST,SLV,Silver Street Rail Station,,U,533916,192420,,,,
9100NORWDJ,NORWDJ,NWD,Norwood Junction Rail Station,,U,534000,168200,,,,
9100RCTRYRD,RCTRYRD,REC,Rectory Road Rail Station,,U,534010,186170,,,,
9100UWRLNGH,UWRLNGH,UWL,Upper Warlingham Rail Station,,U,534068,158353,,,,
9100CATERHM,CATERHM,CAT,Caterham Rail Station,,U,534120,155420,,,,
9100CRYSTLP,CRYSTLP,CYP,Crystal Palace Rail Station,,U,534120,170550,,,,
9100WHYTLFS,WHYTLFS,WHS,Whyteleafe South Rail Station,,U,534155,157785,,,,
9100PCKHMRY,PCKHMRY,PMR,Peckham Rye Rail Station,,U,534190,176330,,,,
9100PKHMRYC,PKHMRYC,PMR,Peckham Rye Rail Station,,U,534191,176330,,,,
9100EDMNGRN,EDMNGRN,EDR,Edmonton Green Rail Station,,U,534310,193570,,,,
9100TTNHMHL,TTNHMHL,TOM,Tottenham Hale Rail Station,,U,534500,189500,,,,
9100HAKNYNM,HAKNYNM,HAC,Hackney Downs Rail Station,,U,534555,185100,,,,
9100ANERLEY,ANERLEY,ANZ,Anerley Rail Station,,U,534605,169900,,,,
9100FAMR,FAMR,FMR,Falmer Rail Station,,U,534700,108700,,,,
9100BTHNLGR,BTHNLGR,BET,Bethnal Green Rail Station,,U,534715,182340,,,,
9100WCHAPEL,WCHAPEL,ZWL,Whitechapel Rail Station,,U,534715,181845,,,,
9100CLAPTON,CLAPTON,CPT,Clapton Rail Station,,U,534780,186540,,,,
9100LONFLDS,LONFLDS,LOF,London Fields Rail Station,,U,534790,184260,,,,
9100SBURY,SBURY,SBU,Southbury Rail Station,,U,534840,196230,,,,
9100CAMHTH,CAMHTH,CBH,Cambridge Heath (London) Rail Station,,U,534850,183240,,,,
9100NMBRLPK,NMBRLPK,NUM,Northumberland Park Rail Station,,U,534875,191030,,,,
9100HACKNYC,HACKNYC,HKC,Hackney Central Rail Station,,U,534890,184925,,,,
9100SHADWEL,SHADWEL,SDE,Shadwell Rail Station,,U,534935,180940,,,,
9100PENEW,PENEW,PNW,Penge West Rail Station,,U,534940,170510,,,,
9100PCKHMQD,PCKHMQD,QRP,Queens Road Peckham Rail Station,,U,535020,176745,,,,
9100WAPPING,WAPPING,WPE,Wapping Rail Station,,U,535025,180175,,,,
9100TURKYST,TURKYST,TUR,Turkey Street Rail Station,,U,535130,198900,,,,
9100SBRMNDS,SBRMNDS,SBM,South Bermondsey Rail Station,,U,535160,178370,,,,
9100ANGELRD,ANGELRD,AGR,Angel Road Rail Station,,U,535200,192200,,,,
9100RTHERHI,RTHERHI,ROE,Rotherhithe Rail Station,,U,535305,179785,,,,
9100BIRKBCK,BIRKBCK,BIK,Birkbeck Rail Station,,U,535335,169000,,,,
9100SYDENHM,SYDENHM,SYD,Sydenham Rail Station,,U,535370,171600,,,,
9100ROYSTON,ROYSTON,RYS,Royston Rail Station,,U,535387,241247,,,,
9100NUNHEAD,NUNHEAD,NHD,Nunhead Rail Station,,U,535390,176005,,,,
9100PNGEE,PNGEE,PNE,Penge East Rail Station,,U,535395,170720,,,,
9100FORESTH,FORESTH,FOH,Forest Hill Rail Station,,U,535410,172940,,,,
